target,horizon,fold,family,day_of_week,n,mae,mase
duration,6,6,autoregressive,2,13200,2.31508,0.767961
duration,6,6,autoregressive,3,13200,1.94585,0.670682
duration,6,6,autoregressive,4,13200,1.97657,0.671997
duration,6,6,autoregressive,5,13200,2.42789,0.767631
duration,6,6,autoregressive,6,13200,2.00488,0.657019
duration,6,6,zone_ridge,0,13200,2.49604,0.774119
duration,6,6,zone_ridge,1,13200,2.57508,0.807793
duration,6,6,zone_ridge,2,13200,2.69388,0.828505
duration,6,6,zone_ridge,3,13200,2.57017,0.804762
duration,6,6,zone_ridge,4,13200,2.60583,0.805337
duration,6,6,zone_ridge,5,13200,2.4545,0.794532
duration,6,6,zone_ridge,6,13200,2.28222,0.729422
duration,6,6,zone_gbm,0,13200,2.17502,0.731371
duration,6,6,zone_gbm,1,13200,2.15262,0.751096
duration,6,6,zone_gbm,2,13200,2.3312,0.76877
duration,6,6,zone_gbm,3,13200,2.22244,0.752678
duration,6,6,zone_gbm,4,13200,2.22162,0.761631
duration,6,6,zone_gbm,5,13200,2.32155,0.774048
duration,6,6,zone_gbm,6,13200,2.18096,0.726468
duration,6,6,global_ridge,0,13200,3.40597,1.06229
duration,6,6,global_ridge,1,13200,3.35144,1.04728
duration,6,6,global_ridge,2,13200,3.3275,1.01336
duration,6,6,global_ridge,3,13200,3.20408,1.00671
duration,6,6,global_ridge,4,13200,3.20822,1.0036
duration,6,6,global_ridge,5,13200,3.07911,1.05147
duration,6,6,global_ridge,6,13200,2.50171,0.896114
duration,6,6,global_gbm,0,13200,2.16193,0.70713
duration,6,6,global_gbm,1,13200,2.1691,0.742858
duration,6,6,global_gbm,2,13200,2.26732,0.762347
duration,6,6,global_gbm,3,13200,2.07952,0.719696
duration,6,6,global_gbm,4,13200,2.0362,0.703277
duration,6,6,global_gbm,5,13200,2.17095,0.720907
duration,6,6,global_gbm,6,13200,1.9125,0.628806
duration,6,7,last_observation,0,13200,4.52062,1.1557
duration,6,7,last_observation,1,13200,5.04556,1.33654
duration,6,7,last_observation,2,13200,4.96336,1.25128
duration,6,7,last_observation,3,13200,4.88592,1.22347
duration,6,7,last_observation,4,13200,4.88406,1.22613
duration,6,7,last_observation,5,13200,4.016,1.0315
duration,6,7,last_observation,6,13200,3.46125,0.904488
duration,6,7,seasonal_naive_daily,0,13200,3.27921,0.955079
duration,6,7,seasonal_naive_daily,1,13200,2.35535,0.82194
duration,6,7,seasonal_naive_daily,2,13200,2.21333,0.776781
duration,6,7,seasonal_naive_daily,3,13200,1.95249,0.650978
duration,6,7,seasonal_naive_daily,4,13200,1.90877,0.647076
duration,6,7,seasonal_naive_daily,5,13200,2.87302,0.850089
duration,6,7,seasonal_naive_daily,6,13200,2.26989,0.740197
duration,6,7,seasonal_naive_weekly,0,13200,2.4819,0.917306
duration,6,7,seasonal_naive_weekly,1,13200,2.3769,0.847224
duration,6,7,seasonal_naive_weekly,2,13200,2.51912,0.923505
duration,6,7,seasonal_naive_weekly,3,13200,2.5542,0.942542
duration,6,7,seasonal_naive_weekly,4,13200,2.54302,0.952248
duration,6,7,seasonal_naive_weekly,5,13200,2.67348,0.977098
duration,6,7,seasonal_naive_weekly,6,13200,2.63104,0.979222
duration,6,7,autoregressive,0,13200,2.49386,0.756578
duration,6,7,autoregressive,1,13200,2.10869,0.712869
duration,6,7,autoregressive,2,13200,1.96626,0.660837
duration,6,7,autoregressive,3,13200,1.79559,0.595321
duration,6,7,autoregressive,4,13200,1.76322,0.600289
duration,6,7,autoregressive,5,13200,2.12636,0.665932
duration,6,7,autoregressive,6,13200,1.8657,0.614729
duration,6,7,zone_ridge,0,13200,2.24532,0.718054
duration,6,7,zone_ridge,1,13200,2.39483,0.778159
duration,6,7,zone_ridge,2,13200,2.33557,0.742645
duration,6,7,zone_ridge,3,13200,2.30206,0.723005
duration,6,7,zone_ridge,4,13200,2.21024,0.705707
duration,6,7,zone_ridge,5,13200,2.14177,0.702523
duration,6,7,zone_ridge,6,13200,2.14896,0.695235
duration,6,7,zone_gbm,0,13200,1.80661,0.616159
duration,6,7,zone_gbm,1,13200,1.98311,0.68629
duration,6,7,zone_gbm,2,13200,1.71379,0.591976
duration,6,7,zone_gbm,3,13200,1.73337,0.589711
duration,6,7,zone_gbm,4,13200,1.67416,0.584524
duration,6,7,zone_gbm,5,13200,1.85198,0.62452
duration,6,7,zone_gbm,6,13200,1.80051,0.611125
duration,6,7,global_ridge,0,13200,3.37558,1.07277
duration,6,7,global_ridge,1,13200,3.33862,1.06621
duration,6,7,global_ridge,2,13200,3.34872,1.0839
duration,6,7,global_ridge,3,13200,3.29245,1.04771
duration,6,7,global_ridge,4,13200,3.17025,1.02893
duration,6,7,global_ridge,5,13200,2.86704,0.977907
duration,6,7,global_ridge,6,13200,2.51005,0.914897
duration,6,7,global_gbm,0,13200,2.06862,0.697147
duration,6,7,global_gbm,1,13200,2.10072,0.73161
duration,6,7,global_gbm,2,13200,1.95734,0.661568
duration,6,7,global_gbm,3,13200,1.91893,0.650963
duration,6,7,global_gbm,4,13200,1.82675,0.628915
duration,6,7,global_gbm,5,13200,1.85413,0.624667
duration,6,7,global_gbm,6,13200,1.77235,0.594141
duration,24,0,last_observation,0,13200,4.1015,1.30105
duration,24,0,last_observation,1,13200,2.65656,0.949042
duration,24,0,last_observation,2,13200,2.74418,0.950457
duration,24,0,last_observation,3,13200,2.63588,0.946181
duration,24,0,last_observation,4,13200,2.63518,0.934677
duration,24,0,last_observation,5,13200,3.79133,1.2133
duration,24,0,last_observation,6,13200,2.79301,0.992707
duration,24,0,seasonal_naive_daily,0,13200,4.1015,1.30105
duration,24,0,seasonal_naive_daily,1,13200,2.65656,0.949042
duration,24,0,seasonal_naive_daily,2,13200,2.74418,0.950457
duration,24,0,seasonal_naive_daily,3,13200,2.63588,0.946181
duration,24,0,seasonal_naive_daily,4,13200,2.63518,0.934677
duration,24,0,seasonal_naive_daily,5,13200,3.79133,1.2133
duration,24,0,seasonal_naive_daily,6,13200,2.79301,0.992707
duration,24,0,seasonal_naive_weekly,0,13200,3.0275,1.02874
duration,24,0,seasonal_naive_weekly,1,13200,3.07557,1.03284
duration,24,0,seasonal_naive_weekly,2,13200,5.00789,1.5313
duration,24,0,seasonal_naive_weekly,3,13200,2.66963,0.921347
duration,24,0,seasonal_naive_weekly,4,13200,2.70001,0.895339
duration,24,0,seasonal_naive_weekly,5,13200,3.11669,1.03864
duration,24,0,seasonal_naive_weekly,6,13200,3.04781,0.998536
duration,24,0,autoregressive,0,13200,3.5638,1.11554
duration,24,0,autoregressive,1,13200,2.61408,0.869844
duration,24,0,autoregressive,2,13200,2.55308,0.863584
duration,24,0,autoregressive,3,13200,2.44465,0.842743
duration,24,0,autoregressive,4,13200,2.43059,0.837396
duration,24,0,autoregressive,5,13200,3.22639,1.00106
duration,24,0,autoregressive,6,13200,2.60874,0.875312
duration,24,0,zone_ridge,0,13200,3.11342,1.03526
duration,24,0,zone_ridge,1,13200,2.83611,0.925497
duration,24,0,zone_ridge,2,13200,2.83666,0.928832
duration,24,0,zone_ridge,3,13200,2.72724,0.895291
duration,24,0,zone_ridge,4,13200,2.69908,0.894666
duration,24,0,zone_ridge,5,13200,3.03818,0.963427
duration,24,0,zone_ridge,6,13200,2.77834,0.905044
duration,24,0,zone_gbm,0,13200,3.3473,1.11264
duration,24,0,zone_gbm,1,13200,3.24151,1.05027
duration,24,0,zone_gbm,2,13200,3.03588,0.980244
duration,24,0,zone_gbm,3,13200,2.94625,0.973054
duration,24,0,zone_gbm,4,13200,3.32827,1.04702
duration,24,0,zone_gbm,5,13200,3.46733,1.08223
duration,24,0,zone_gbm,6,13200,3.15941,1.01057
duration,24,0,global_ridge,0,13200,3.55859,1.23091
duration,24,0,global_ridge,1,13200,2.93584,1.07312
duration,24,0,global_ridge,2,13200,2.82367,0.985759
duration,24,0,global_ridge,3,13200,2.52466,0.890761
duration,24,0,global_ridge,4,13200,2.46534,0.885855
duration,24,0,global_ridge,5,13200,3.43445,1.0871
duration,24,0,global_ridge,6,13200,2.90405,0.976246
duration,24,0,global_gbm,0,13200,2.66821,0.962953
duration,24,0,global_gbm,1,13200,2.2955,0.813015
duration,24,0,global_gbm,2,13200,2.5452,0.86379
duration,24,0,global_gbm,3,13200,2.31984,0.821494
duration,24,0,global_gbm,4,13200,2.36136,0.821514
duration,24,0,global_gbm,5,13200,2.58817,0.897391
duration,24,0,global_gbm,6,13200,2.37044,0.853361
duration,24,1,last_observation,0,13200,4.33011,1.32094
duration,24,1,last_observation,1,13200,2.70876,0.932507
duration,24,1,last_observation,2,13200,2.51705,0.900369
duration,24,1,last_observation,3,13200,2.42468,0.872164
duration,24,1,last_observation,4,13200,2.49005,0.905719
duration,24,1,last_observation,5,13200,3.88056,1.19709
duration,24,1,last_observation,6,13200,2.82799,0.972919
duration,24,1,seasonal_naive_daily,0,13200,4.33011,1.32094
duration,24,1,seasonal_naive_daily,1,13200,2.70876,0.932507
duration,24,1,seasonal_naive_daily,2,13200,2.51705,0.900369
duration,24,1,seasonal_naive_daily,3,13200,2.42468,0.872164
duration,24,1,seasonal_naive_daily,4,13200,2.49005,0.905719
duration,24,1,seasonal_naive_daily,5,13200,3.88056,1.19709
duration,24,1,seasonal_naive_daily,6,13200,2.82799,0.972919
duration,24,1,seasonal_naive_weekly,0,13200,2.8277,1.01003
duration,24,1,seasonal_naive_weekly,1,13200,2.94585,1.01779
duration,24,1,seasonal_naive_weekly,2,13200,2.81736,0.98176
duration,24,1,seasonal_naive_weekly,3,13200,2.81842,0.974388
duration,24,1,seasonal_naive_weekly,4,13200,2.71734,0.990396
duration,24,1,seasonal_naive_weekly,5,13200,2.83027,0.996481
duration,24,1,seasonal_naive_weekly,6,13200,2.79708,0.978183
duration,24,1,autoregressive,0,13200,3.69459,1.11694
duration,24,1,autoregressive,1,13200,2.67823,0.880459
duration,24,1,autoregressive,2,13200,2.27634,0.789692
duration,24,1,autoregressive,3,13200,2.24754,0.789916
duration,24,1,autoregressive,4,13200,2.27644,0.811717
duration,24,1,autoregressive,5,13200,3.2899,0.995415
duration,24,1,autoregressive,6,13200,2.63981,0.866393
duration,24,1,zone_ridge,0,13200,3.03491,0.976444
duration,24,1,zone_ridge,1,13200,2.77126,0.903023
duration,24,1,zone_ridge,2,13200,2.41534,0.806491
duration,24,1,zone_ridge,3,13200,2.43116,0.815101
duration,24,1,zone_ridge,4,13200,2.49992,0.859535
duration,24,1,zone_ridge,5,13200,2.92681,0.92784
duration,24,1,zone_ridge,6,13200,2.65067,0.858921
duration,24,1,zone_gbm,0,13200,2.58788,0.89748
duration,24,1,zone_gbm,1,13200,2.54773,0.872014
duration,24,1,zone_gbm,2,13200,2.21788,0.778246
duration,24,1,zone_gbm,3,13200,2.33884,0.819684
duration,24,1,zone_gbm,4,13200,2.36734,0.850288
duration,24,1,zone_gbm,5,13200,2.64759,0.87967
duration,24,1,zone_gbm,6,13200,2.6399,0.874763
duration,24,1,global_ridge,0,13200,3.48035,1.12095
duration,24,1,global_ridge,1,13200,2.84226,0.973048
duration,24,1,global_ridge,2,13200,2.38288,0.812811
duration,24,1,global_ridge,3,13200,2.28253,0.832721
duration,24,1,global_ridge,4,13200,2.35008,0.866711
duration,24,1,global_ridge,5,13200,3.46467,1.08828
duration,24,1,global_ridge,6,13200,2.86977,0.947346
duration,24,1,global_gbm,0,13200,2.69073,0.95083
duration,24,1,global_gbm,1,13200,2.41572,0.845642
duration,24,1,global_gbm,2,13200,2.14343,0.771812
duration,24,1,global_gbm,3,13200,2.17897,0.779551
duration,24,1,global_gbm,4,13200,2.37499,0.83505
duration,24,1,global_gbm,5,13200,2.57327,0.886411
duration,24,1,global_gbm,6,13200,2.43856,0.844802
duration,24,2,last_observation,0,13200,4.03243,1.20251
duration,24,2,last_observation,1,13200,2.67083,0.923951
duration,24,2,last_observation,2,13200,2.49274,0.879276
duration,24,2,last_observation,3,13200,2.48535,0.871964
duration,24,2,last_observation,4,13200,2.96979,1.0111
duration,24,2,last_observation,5,13200,4.3809,1.30689
duration,24,2,last_observation,6,13200,2.7366,0.914513
duration,24,2,seasonal_naive_daily,0,13200,4.03243,1.20251
duration,24,2,seasonal_naive_daily,1,13200,2.67083,0.923951
duration,24,2,seasonal_naive_daily,2,13200,2.49274,0.879276
duration,24,2,seasonal_naive_daily,3,13200,2.48535,0.871964
duration,24,2,seasonal_naive_daily,4,13200,2.96979,1.0111
duration,24,2,seasonal_naive_daily,5,13200,4.3809,1.30689
duration,24,2,seasonal_naive_daily,6,13200,2.7366,0.914513
duration,24,2,seasonal_naive_weekly,0,13200,2.98511,1.03583
duration,24,2,seasonal_naive_weekly,1,13200,3.09345,1.04477
duration,24,2,seasonal_naive_weekly,2,13200,2.80618,0.979304
duration,24,2,seasonal_naive_weekly,3,13200,2.90343,1.01099
duration,24,2,seasonal_naive_weekly,4,13200,4.09258,1.30348
duration,24,2,seasonal_naive_weekly,5,13200,2.96473,1.01753
duration,24,2,seasonal_naive_weekly,6,13200,2.96218,1.00689
duration,24,2,autoregressive,0,13200,3.43428,1.0366
duration,24,2,autoregressive,1,13200,2.55818,0.854196
duration,24,2,autoregressive,2,13200,2.28561,0.781031
duration,24,2,autoregressive,3,13200,2.3113,0.801904
duration,24,2,autoregressive,4,13200,2.804,0.921423
duration,24,2,autoregressive,5,13200,3.62561,1.05538
duration,24,2,autoregressive,6,13200,2.61884,0.839295
duration,24,2,zone_ridge,0,13200,3.11173,0.971435
duration,24,2,zone_ridge,1,13200,2.96832,0.908746
duration,24,2,zone_ridge,2,13200,2.4803,0.812444
duration,24,2,zone_ridge,3,13200,2.44541,0.826845
duration,24,2,zone_ridge,4,13200,3.00709,0.960074
duration,24,2,zone_ridge,5,13200,3.26465,0.978845
duration,24,2,zone_ridge,6,13200,3.03071,0.906346
duration,24,2,zone_gbm,0,13200,2.6777,0.936416
duration,24,2,zone_gbm,1,13200,2.65679,0.915873
duration,24,2,zone_gbm,2,13200,2.36318,0.796704
duration,24,2,zone_gbm,3,13200,2.36271,0.834007
duration,24,2,zone_gbm,4,13200,2.97256,0.996171
duration,24,2,zone_gbm,5,13200,2.72176,0.921827
duration,24,2,zone_gbm,6,13200,2.62654,0.895212
duration,24,2,global_ridge,0,13200,3.24968,1.08351
duration,24,2,global_ridge,1,13200,2.65131,0.90916
duration,24,2,global_ridge,2,13200,2.50399,0.856979
duration,24,2,global_ridge,3,13200,2.31374,0.829404
duration,24,2,global_ridge,4,13200,2.85532,0.993535
duration,24,2,global_ridge,5,13200,3.77212,1.20744
duration,24,2,global_ridge,6,13200,2.91265,0.946573
duration,24,2,global_gbm,0,13200,2.6284,0.907547
duration,24,2,global_gbm,1,13200,2.31816,0.814062
duration,24,2,global_gbm,2,13200,2.27362,0.78436
duration,24,2,global_gbm,3,13200,2.22713,0.787824
duration,24,2,global_gbm,4,13200,2.82188,0.94125
duration,24,2,global_gbm,5,13200,2.84304,0.931599
duration,24,2,global_gbm,6,13200,2.35547,0.800169
duration,24,3,last_observation,0,13200,2.67354,0.876425
duration,24,3,last_observation,1,13200,2.97958,0.957829
duration,24,3,last_observation,2,13200,2.23246,0.759856
duration,24,3,last_observation,3,13200,2.18633,0.751134
duration,24,3,last_observation,4,13200,2.19511,0.763311
duration,24,3,last_observation,5,13200,2.81574,0.908436
duration,24,3,last_observation,6,13200,2.21655,0.75903
duration,24,3,seasonal_naive_daily,0,13200,2.67354,0.876425
duration,24,3,seasonal_naive_daily,1,13200,2.97958,0.957829
duration,24,3,seasonal_naive_daily,2,13200,2.23246,0.759856
duration,24,3,seasonal_naive_daily,3,13200,2.18633,0.751134
duration,24,3,seasonal_naive_daily,4,13200,2.19511,0.763311
duration,24,3,seasonal_naive_daily,5,13200,2.81574,0.908436
duration,24,3,seasonal_naive_daily,6,13200,2.21655,0.75903
duration,24,3,seasonal_naive_weekly,0,13200,3.44249,1.08431
duration,24,3,seasonal_naive_weekly,1,13200,3.22056,1.02963
duration,24,3,seasonal_naive_weekly,2,13200,3.2975,1.03748
duration,24,3,seasonal_naive_weekly,3,13200,3.4886,1.10682
duration,24,3,seasonal_naive_weekly,4,13200,3.47241,1.10868
duration,24,3,seasonal_naive_weekly,5,13200,3.49432,1.0971
duration,24,3,seasonal_naive_weekly,6,13200,3.39519,1.07645
duration,24,3,autoregressive,0,13200,2.45413,0.801946
duration,24,3,autoregressive,1,13200,2.783,0.87096
duration,24,3,autoregressive,2,13200,2.13046,0.731921
duration,24,3,autoregressive,3,13200,2.11051,0.72597
duration,24,3,autoregressive,4,13200,2.08612,0.729898
duration,24,3,autoregressive,5,13200,2.62135,0.831672
duration,24,3,autoregressive,6,13200,2.28982,0.776307
duration,24,3,zone_ridge,0,13200,2.53853,0.825479
duration,24,3,zone_ridge,1,13200,2.60374,0.840404
duration,24,3,zone_ridge,2,13200,2.24941,0.748159
duration,24,3,zone_ridge,3,13200,2.35389,0.781337
duration,24,3,zone_ridge,4,13200,2.33892,0.778942
duration,24,3,zone_ridge,5,13200,2.90597,0.872562
duration,24,3,zone_ridge,6,13200,2.8315,0.858487
duration,24,3,zone_gbm,0,13200,2.81806,0.930101
duration,24,3,zone_gbm,1,13200,2.61498,0.875016
duration,24,3,zone_gbm,2,13200,2.41339,0.788037
duration,24,3,zone_gbm,3,13200,2.57613,0.853167
duration,24,3,zone_gbm,4,13200,2.5081,0.839086
duration,24,3,zone_gbm,5,13200,2.91683,0.933926
duration,24,3,zone_gbm,6,13200,2.91815,0.947929
duration,24,3,global_ridge,0,13200,2.3526,0.787626
duration,24,3,global_ridge,1,13200,2.7896,0.900713
duration,24,3,global_ridge,2,13200,2.09743,0.706053
duration,24,3,global_ridge,3,13200,2.06457,0.694205
duration,24,3,global_ridge,4,13200,2.06164,0.70747
duration,24,3,global_ridge,5,13200,2.6436,0.881981
duration,24,3,global_ridge,6,13200,2.30708,0.796447
duration,24,3,global_gbm,0,13200,2.3285,0.76236
duration,24,3,global_gbm,1,13200,2.51768,0.823785
duration,24,3,global_gbm,2,13200,2.08989,0.709497
duration,24,3,global_gbm,3,13200,2.13924,0.718883
duration,24,3,global_gbm,4,13200,2.09203,0.726102
duration,24,3,global_gbm,5,13200,2.43991,0.791774
duration,24,3,global_gbm,6,13200,2.15881,0.729525
duration,24,4,last_observation,0,13200,3.74354,1.15904
duration,24,4,last_observation,1,13200,2.48918,0.885867
duration,24,4,last_observation,2,13200,2.53726,0.895678
duration,24,4,last_observation,3,13200,2.47122,0.880573
duration,24,4,last_observation,4,13200,2.45378,0.879748
duration,24,4,last_observation,5,13200,3.40757,1.10584
duration,24,4,last_observation,6,13200,2.70429,0.941286
duration,24,4,seasonal_naive_daily,0,13200,3.74354,1.15904
duration,24,4,seasonal_naive_daily,1,13200,2.48918,0.885867
duration,24,4,seasonal_naive_daily,2,13200,2.53726,0.895678
duration,24,4,seasonal_naive_daily,3,13200,2.47122,0.880573
duration,24,4,seasonal_naive_daily,4,13200,2.45378,0.879748
duration,24,4,seasonal_naive_daily,5,13200,3.40757,1.10584
duration,24,4,seasonal_naive_daily,6,13200,2.70429,0.941286
duration,24,4,seasonal_naive_weekly,0,13200,3.77193,1.20606
duration,24,4,seasonal_naive_weekly,1,13200,3.22548,1.07765
duration,24,4,seasonal_naive_weekly,2,13200,3.20315,1.06264
duration,24,4,seasonal_naive_weekly,3,13200,3.15335,1.07135
duration,24,4,seasonal_naive_weekly,4,13200,3.05936,1.05312
duration,24,4,seasonal_naive_weekly,5,13200,3.07838,1.05884
duration,24,4,seasonal_naive_weekly,6,13200,3.16095,1.06264
duration,24,4,autoregressive,0,13200,3.35431,1.02603
duration,24,4,autoregressive,1,13200,2.50714,0.840967
duration,24,4,autoregressive,2,13200,2.42813,0.823763
duration,24,4,autoregressive,3,13200,2.26652,0.795421
duration,24,4,autoregressive,4,13200,2.25905,0.796454
duration,24,4,autoregressive,5,13200,2.88701,0.930999
duration,24,4,autoregressive,6,13200,2.54255,0.865584
duration,24,4,zone_ridge,0,13200,2.79101,0.913681
duration,24,4,zone_ridge,1,13200,2.47751,0.839478
duration,24,4,zone_ridge,2,13200,2.50555,0.827359
duration,24,4,zone_ridge,3,13200,2.36162,0.808633
duration,24,4,zone_ridge,4,13200,2.34818,0.817063
duration,24,4,zone_ridge,5,13200,2.62323,0.886006
duration,24,4,zone_ridge,6,13200,2.60249,0.883663
duration,24,4,zone_gbm,0,13200,2.70755,0.937488
duration,24,4,zone_gbm,1,13200,2.6477,0.916519
duration,24,4,zone_gbm,2,13200,2.31855,0.796499
duration,24,4,zone_gbm,3,13200,2.37026,0.834049
duration,24,4,zone_gbm,4,13200,2.41257,0.856808
duration,24,4,zone_gbm,5,13200,2.70214,0.951671
duration,24,4,zone_gbm,6,13200,2.68228,0.945693
duration,24,4,global_ridge,0,13200,3.08912,0.989311
duration,24,4,global_ridge,1,13200,2.4463,0.818828
duration,24,4,global_ridge,2,13200,2.56981,0.857537
duration,24,4,global_ridge,3,13200,2.33093,0.802327
duration,24,4,global_ridge,4,13200,2.23212,0.798556
duration,24,4,global_ridge,5,13200,2.92874,0.982938
duration,24,4,global_ridge,6,13200,2.60018,0.881637
duration,24,4,global_gbm,0,13200,2.6067,0.909123
duration,24,4,global_gbm,1,13200,2.36315,0.831711
duration,24,4,global_gbm,2,13200,2.28406,0.801591
duration,24,4,global_gbm,3,13200,2.22601,0.797798
duration,24,4,global_gbm,4,13200,2.23741,0.803391
duration,24,4,global_gbm,5,13200,2.48599,0.877343
duration,24,4,global_gbm,6,13200,2.45063,0.859057
duration,24,5,last_observation,0,13200,1.80404,0.561562
duration,24,5,last_observation,1,13200,1.65438,0.544688
duration,24,5,last_observation,2,13200,2.03348,0.690043
duration,24,5,last_observation,3,13200,2.15794,0.695765
duration,24,5,last_observation,4,13200,2.38387,0.742919
duration,24,5,last_observation,5,13200,2.42973,0.757754
duration,24,5,last_observation,6,13200,2.35995,0.749898
duration,24,5,seasonal_naive_daily,0,13200,1.80404,0.561562
duration,24,5,seasonal_naive_daily,1,13200,1.65438,0.544688
duration,24,5,seasonal_naive_daily,2,13200,2.03348,0.690043
