zone_id,hour_of_day,is_weekend,n_obs,mean_occupancy,mean_utilisation,mean_volume_kwh,mean_point_hours,max_utilisation
592,22,1,52,23.3846,0.265734,2268.49,15.7372,0.443182
592,23,1,52,24.6923,0.280594,2866.84,19.2612,0.625
594,0,0,129,7.13953,0.187882,45.2151,6.4593,0.342105
594,1,0,129,7.69767,0.20257,47.1867,6.74096,0.394737
594,2,0,129,7.86822,0.207058,48.2087,6.88695,0.342105
594,3,0,129,7.87597,0.207262,48.8553,6.97933,0.342105
594,4,0,129,7.8062,0.205426,48.6337,6.94767,0.368421
594,5,0,129,7.97674,0.209914,48.6382,6.94832,0.368421
594,6,0,129,7.91473,0.208282,48.4664,6.92377,0.342105
594,7,0,129,7.73643,0.20359,40.5982,5.79974,0.394737
594,8,0,129,6.4186,0.168911,31.2242,4.46059,0.447368
594,9,0,129,4.72093,0.124235,22.3611,3.19444,0.394737
594,10,0,129,3.82558,0.100673,18.3818,2.62597,0.368421
594,11,0,129,3.44186,0.0905753,16.3017,2.32881,0.368421
594,12,0,129,3.47287,0.0913913,15.5963,2.22804,0.342105
594,13,0,129,3.17442,0.0835373,14.9948,2.14212,0.394737
594,14,0,129,3.10853,0.0818033,14.8275,2.11822,0.394737
594,15,0,129,3.08527,0.0811913,14.8773,2.12532,0.394737
594,16,0,129,3.23256,0.0850673,15.1395,2.16279,0.394737
594,17,0,129,3.43411,0.0903713,15.8585,2.2655,0.394737
594,18,0,129,3.18605,0.0838433,15.5963,2.22804,0.394737
594,19,0,129,3.57364,0.0940432,19.2455,2.74935,0.342105
594,20,0,129,4.03101,0.106079,23.3876,3.34109,0.368421
594,21,0,129,4.68992,0.123419,27.5207,3.93152,0.315789
594,22,0,129,5.36434,0.141167,33.6977,4.81395,0.342105
594,23,0,129,6.48837,0.170747,40.761,5.823,0.394737
594,0,1,52,8.11538,0.213563,48.3045,6.90064,0.394737
594,1,1,52,8.28846,0.218117,49.7628,7.10897,0.342105
594,2,1,52,8.44231,0.222166,51.625,7.375,0.394737
594,3,1,52,8.73077,0.229757,52.0288,7.43269,0.394737
594,4,1,52,8.46154,0.222672,52.4776,7.49679,0.394737
594,5,1,52,8.67308,0.228239,52.3766,7.48237,0.394737
594,6,1,52,8.69231,0.228745,51.8494,7.40705,0.394737
594,7,1,52,8.80769,0.231781,49.3478,7.04968,0.394737
594,8,1,52,8.11538,0.213563,42.4712,6.06731,0.421053
594,9,1,52,6.34615,0.167004,33.3958,4.77083,0.342105
594,10,1,52,5.67308,0.149291,26.8221,3.83173,0.342105
594,11,1,52,4.98077,0.131073,23.3782,3.33974,0.342105
594,12,1,52,4.55769,0.119939,22.3013,3.1859,0.421053
594,13,1,52,4.32692,0.113866,21.4151,3.05929,0.368421
594,14,1,52,4.36538,0.114879,22.5705,3.22436,0.342105
594,15,1,52,4.51923,0.118927,22.0208,3.14583,0.342105
594,16,1,52,4.59615,0.120951,22.0545,3.15064,0.394737
594,17,1,52,4.40385,0.115891,23.4455,3.34936,0.342105
594,18,1,52,4.76923,0.125506,24.5337,3.50481,0.368421
594,19,1,52,5.07692,0.133603,27.0353,3.86218,0.421053
594,20,1,52,5.51923,0.145243,31.3654,4.48077,0.368421
594,21,1,52,5.92308,0.15587,34.7083,4.95833,0.368421
594,22,1,52,6.50962,0.171306,39.5994,5.65705,0.368421
594,23,1,52,7.5,0.197368,43.7949,6.25641,0.368421
595,0,0,129,54.3721,0.396877,8465.14,56.9218,1
595,1,0,129,70.1705,0.512194,9700.3,65.2668,0.751825
595,2,0,129,73.3488,0.535393,10088.8,67.9154,0.781022
595,3,0,129,74.6434,0.544842,10486.9,70.6292,0.766423
595,4,0,129,77.2946,0.564194,10932,73.6815,0.766423
595,5,0,129,80.8605,0.590222,11419.8,77.0245,0.788321
595,6,0,129,83.0543,0.606235,11277.7,76.0265,0.781022
595,7,0,129,80.2481,0.585752,11243.3,75.7649,0.773723
595,8,0,129,77.1008,0.562779,9362.2,63.1318,0.79562
595,9,0,129,59.6822,0.435636,6131.3,41.2668,1
595,10,0,129,38.2093,0.2789,4442.53,29.8023,1
595,11,0,129,34.7674,0.253777,4032.9,27.0297,0.489051
595,12,0,129,36.3721,0.26549,4802.7,32.1841,1
595,13,0,129,39.0698,0.285181,4355.45,29.1925,1
595,14,0,129,30.6977,0.224071,3466.13,23.2306,0.335766
595,15,0,129,27.0155,0.197193,2932.18,19.6693,0.328467
595,16,0,129,27.6512,0.201833,2824.04,18.9528,1
595,17,0,129,27.4496,0.200362,3364.65,22.6486,1
595,18,0,129,32.6977,0.238669,4608.62,31.1279,0.430657
595,19,0,129,44.3876,0.323997,5792.97,39.2765,0.547445
595,20,0,129,35.5736,0.259662,3953.34,26.4916,0.416058
595,21,0,129,36.6202,0.2673,4303.26,28.8844,0.423358
595,22,0,129,39.0233,0.284841,4834,32.4251,0.416058
595,23,0,129,44.4186,0.324223,5867.71,39.3921,0.525547
595,0,1,52,52.5385,0.383492,8284.25,55.6971,0.547445
595,1,1,52,69.5385,0.50758,9744.33,65.5337,0.781022
595,2,1,52,72.75,0.531022,10098.5,67.9391,0.766423
595,3,1,52,74.8462,0.546322,10550.5,71.0417,0.759124
595,4,1,52,78.2885,0.571449,11125.7,74.9744,0.788321
595,5,1,52,83.25,0.607664,11825.5,79.7452,0.861314
595,6,1,52,85.5,0.624088,11733,79.0881,0.839416
595,7,1,52,82.6923,0.603593,11885.3,80.0929,0.824818
595,8,1,52,83.0769,0.606401,10638.1,71.6955,0.781022
595,9,1,52,67.1538,0.490174,7505.62,50.4792,0.649635
595,10,1,52,44.9231,0.327906,5690.14,38.1619,0.452555
595,11,1,52,42.5385,0.3105,5208.68,34.9375,0.445255
595,12,1,52,38.3269,0.279759,5192.76,34.7885,0.430657
595,13,1,52,39.0192,0.284812,4726.92,31.6827,0.416058
595,14,1,52,34.1923,0.249579,4047.12,27.133,0.430657
595,15,1,52,30.7885,0.224733,3434.83,23.0321,0.430657
595,16,1,52,29.4423,0.214907,3386.11,22.7147,0.430657
595,17,1,52,30.6154,0.22347,4050.84,27.2356,0.423358
595,18,1,52,35.5385,0.259405,4931.71,33.3109,0.467153
595,19,1,52,45.9231,0.335205,5723.65,38.7869,0.525547
595,20,1,52,35.2692,0.25744,4006.75,26.8574,0.459854
595,21,1,52,37.3269,0.272459,4602.43,30.9022,0.489051
595,22,1,52,43.0385,0.314149,5254.62,35.2949,1
595,23,1,52,46.4423,0.338995,6199.06,41.6779,0.518248
596,0,0,129,33.0698,0.601268,115.484,7.5323,1
596,1,0,129,32.124,0.584073,134.194,8.04328,0.963636
596,2,0,129,33.7829,0.614235,151.366,8.44703,1
596,3,0,129,33.031,0.600564,163.897,8.68669,1
596,4,0,129,32.9225,0.598591,171.759,8.80233,1
596,5,0,129,33.5969,0.610853,166.504,8.5407,0.981818
596,6,0,129,33.5736,0.61043,171.935,8.41667,0.981818
596,7,0,129,33.4264,0.607752,174.136,8.06589,0.981818
596,8,0,129,32.6047,0.592812,147.895,7.3301,0.981818
596,9,0,129,31.6822,0.576039,131.333,6.6124,0.963636
596,10,0,129,31.3566,0.57012,103.089,5.2823,1
596,11,0,129,32.031,0.582382,96.615,4.95413,0.981818
596,12,0,129,31.3798,0.570543,125.333,5.34432,1
596,13,0,129,31.2558,0.568288,135.804,5.72997,0.963636
596,14,0,129,30.5116,0.554757,105.307,4.73837,0.963636
596,15,0,129,30.1085,0.547428,101.138,4.55362,0.963636
596,16,0,129,29.7752,0.541367,101.665,4.58979,0.963636
596,17,0,129,29.3178,0.533051,101.106,4.62726,0.963636
596,18,0,129,30.3876,0.552502,103.127,4.81331,0.981818
596,19,0,129,30.4264,0.553206,104.74,5.13178,1
596,20,0,129,30.1085,0.547428,114.477,6.46899,0.981818
596,21,0,129,31.9302,0.58055,111.001,6.9115,0.981818
596,22,0,129,31.7597,0.577449,103.975,6.85659,0.963636
596,23,0,129,31.2016,0.567301,95.1008,6.81654,0.963636
596,0,1,52,31.8462,0.579021,130.796,7.46154,0.963636
596,1,1,52,33.3269,0.605944,141.702,7.72115,0.963636
596,2,1,52,32.9615,0.599301,151.279,7.86378,0.909091
596,3,1,52,33.3654,0.606643,167.896,8.32051,1
596,4,1,52,33.3077,0.605594,171.934,8.38782,1
596,5,1,52,35.0577,0.637413,175.421,8.40064,1
596,6,1,52,35.0385,0.637063,178.168,8.22276,0.981818
596,7,1,52,34.2692,0.623077,171.79,7.91827,0.981818
596,8,1,52,33.4038,0.607343,152.724,7.24519,0.945455
596,9,1,52,33.4808,0.608741,139.587,6.58173,0.945455
596,10,1,52,33.1538,0.602797,117.468,5.58173,0.981818
596,11,1,52,32.4231,0.58951,113.676,5.37981,0.963636
596,12,1,52,30.5769,0.555944,121.532,5.43429,0.945455
596,13,1,52,30.2885,0.550699,120.933,5.59135,0.890909
596,14,1,52,32.6923,0.594406,94.0465,4.58974,0.963636
596,15,1,52,31.7308,0.576923,90.7308,4.63782,0.945455
596,16,1,52,30.8654,0.561189,93.5529,4.77404,0.909091
596,17,1,52,32.1154,0.583916,94.5465,4.81891,0.927273
596,18,1,52,32.9615,0.599301,96.3045,4.77885,0.927273
596,19,1,52,31.7115,0.576573,91.109,5.16506,0.981818
596,20,1,52,32.5769,0.592308,90.766,5.97756,0.963636
596,21,1,52,31.1346,0.566084,84.7179,5.98718,0.963636
596,22,1,52,32.0192,0.582168,82.0128,5.96474,1
596,23,1,52,31.3846,0.570629,88.8029,6.29167,0.909091
598,0,0,129,3.92248,0.326873,26.3133,3.75904,1
598,1,0,129,3.76744,0.313953,26.1415,3.7345,0.583333
598,2,0,129,3.76744,0.313953,25.8566,3.6938,0.583333
598,3,0,129,3.71318,0.309432,25.5536,3.65052,0.583333
598,4,0,129,3.68217,0.306848,25.4089,3.62984,0.583333
598,5,0,129,3.72868,0.310724,25.3908,3.62726,0.583333
598,6,0,129,3.71318,0.309432,25.0336,3.57623,0.583333
598,7,0,129,3.18605,0.265504,19.7158,2.81654,0.5
598,8,0,129,2.36434,0.197028,15.6324,2.2332,0.5
598,9,0,129,2.16279,0.180233,14.5019,2.07171,0.416667
598,10,0,129,2.18605,0.182171,14.3301,2.04716,1
598,11,0,129,2.11628,0.176357,14.7326,2.10465,0.416667
598,12,0,129,2.4031,0.200258,15.2707,2.18152,1
598,13,0,129,2.31008,0.192506,14.9451,2.13501,1
598,14,0,129,2.17829,0.181525,14.3301,2.04716,0.5
598,15,0,129,2.03876,0.169897,13.8643,1.98062,0.583333
598,16,0,129,2.12403,0.177003,13.792,1.97028,1
598,17,0,129,2.30233,0.19186,15.7229,2.24612,1
598,18,0,129,2.45736,0.20478,19.4671,2.78101,0.5
598,19,0,129,3.45736,0.288114,25.6395,3.66279,0.583333
598,20,0,129,3.90698,0.325581,27.3534,3.90762,0.75
598,21,0,129,4.04651,0.337209,28.1854,4.02649,0.666667
598,22,0,129,4.10853,0.342377,28.5562,4.07946,0.666667
598,23,0,129,4.06202,0.338501,27.9683,3.99548,0.666667
598,0,1,52,4.01923,0.334936,28.1683,4.02404,0.666667
598,1,1,52,4,0.333333,27.6859,3.95513,0.666667
598,2,1,52,3.94231,0.328526,27.4054,3.91506,0.666667
598,3,1,52,3.90385,0.325321,27.4728,3.92468,0.666667
598,4,1,52,3.86538,0.322115,27.2708,3.89583,0.666667
598,5,1,52,3.80769,0.317308,26.5978,3.79968,0.666667
598,6,1,52,3.84615,0.320513,26.0705,3.72436,0.666667
598,7,1,52,3.65385,0.304487,25.3638,3.6234,0.583333
598,8,1,52,3.51923,0.293269,23.6587,3.37981,0.666667
598,9,1,52,3.25,0.270833,22.4247,3.20353,0.583333
598,10,1,52,3.07692,0.25641,21.3141,3.04487,0.583333
598,11,1,52,3,0.25,20.4728,2.92468,0.583333
598,12,1,52,2.96154,0.246795,20.6635,2.95192,0.583333
598,13,1,52,3.01923,0.251603,20.2372,2.89103,0.583333
598,14,1,52,2.84615,0.237179,19.7548,2.82212,0.583333
598,15,1,52,2.82692,0.235577,19.6875,2.8125,0.583333
598,16,1,52,2.76923,0.230769,19.7324,2.81891,0.583333
598,17,1,52,2.90385,0.241987,21.4151,3.05929,0.583333
598,18,1,52,3.25,0.270833,23.2885,3.32692,0.583333
598,19,1,52,3.46154,0.288462,24.3093,3.47276,0.583333
598,20,1,52,3.5,0.291667,23.7484,3.39263,0.583333
598,21,1,52,3.36538,0.280449,23.726,3.38942,0.583333
598,22,1,52,3.59615,0.299679,24.0513,3.4359,1
598,23,1,52,3.5,0.291667,23.6474,3.37821,0.583333
601,0,0,129,7.47287,0.622739,25.2597,7.21705,1
601,1,0,129,7.67442,0.639535,25.739,7.35401,1
601,2,0,129,7.79845,0.649871,26.1528,7.47222,1
601,3,0,129,7.87597,0.656331,26.5439,7.58398,1
601,4,0,129,7.85271,0.654393,26.6864,7.62468,1
601,5,0,129,7.93023,0.660853,26.0329,7.43798,1
601,6,0,129,7.3876,0.615633,24.6244,7.03553,1
601,7,0,129,7.21705,0.601421,21.6964,6.19897,1
601,8,0,129,5.66667,0.472222,16.9415,4.84044,0.833333
601,9,0,129,4.8062,0.400517,14.5811,4.16602,1
601,10,0,129,4.17829,0.348191,12.4444,3.55556,0.833333
601,11,0,129,3.70543,0.308786,11.6169,3.31912,0.75
601,12,0,129,3.73643,0.31137,11.3501,3.24289,1
601,13,0,129,3.57364,0.297804,10.9386,3.12532,1
601,14,0,129,3.3876,0.2823,10.2829,2.93798,1
601,15,0,129,3.16279,0.263566,9.97319,2.84948,0.666667
601,16,0,129,3.25581,0.271318,9.80136,2.80039,1
601,17,0,129,3.13953,0.261628,9.62952,2.75129,1
601,18,0,129,3.28682,0.273902,11.2913,3.2261,0.583333
601,19,0,129,3.85271,0.321059,13.8643,3.96124,0.666667
601,20,0,129,4.76744,0.397287,17.1179,4.89083,0.833333
601,21,0,129,5.62016,0.468346,19.9939,5.71253,1
601,22,0,129,6.54264,0.54522,22.2006,6.34302,1
601,23,0,129,7.14729,0.595607,24.0568,6.87339,1
601,0,1,52,7.46154,0.621795,25.6442,7.32692,0.916667
601,1,1,52,7.82692,0.652244,26.7436,7.64103,0.916667
601,2,1,52,8.05769,0.671474,27.1362,7.75321,1
601,3,1,52,8.05769,0.671474,27.1755,7.76442,1
601,4,1,52,8.09615,0.674679,27.3942,7.82692,1
601,5,1,52,7.98077,0.665064,27.4784,7.85096,1
601,6,1,52,8.21154,0.684295,27.4054,7.83013,1
601,7,1,52,7.92308,0.660256,26.3229,7.52083,1
601,8,1,52,7.5,0.625,24.6571,7.04487,1
601,9,1,52,6.94231,0.578526,21.6226,6.17788,1
601,10,1,52,6.05769,0.504808,19.9511,5.70032,0.833333
601,11,1,52,5.92308,0.49359,18.4647,5.27564,1
601,12,1,52,5.48077,0.456731,17.988,5.13942,0.916667
601,13,1,52,5.28846,0.440705,17.5785,5.02244,0.916667
601,14,1,52,5.11538,0.426282,16.8269,4.80769,0.833333
601,15,1,52,4.90385,0.408654,15.9239,4.54968,0.833333
601,16,1,52,4.88462,0.407051,16.4006,4.6859,0.833333
601,17,1,52,5,0.416667,16.8269,4.80769,0.75
601,18,1,52,5.21154,0.434295,16.9671,4.84776,0.75
601,19,1,52,5.15385,0.429487,17.5617,5.01763,0.833333
601,20,1,52,5.57692,0.464744,19.1715,5.47756,1
601,21,1,52,5.94231,0.495192,20.2708,5.79167,0.916667
601,22,1,52,6.28846,0.524038,21.4712,6.13462,1
601,23,1,52,6.92308,0.576923,23.4455,6.69872,1
628,0,0,129,2.34109,0.390181,293.411,1.95607,1
628,1,0,129,2.29457,0.382429,291.667,1.94444,1
628,2,0,129,2.29457,0.382429,286.434,1.90956,1
628,3,0,129,2.28682,0.381137,284.496,1.89664,1
628,4,0,129,2.26357,0.377261,280.426,1.86951,1
628,5,0,129,2.22481,0.370801,277.907,1.85271,1
628,6,0,129,2.21705,0.369509,268.411,1.78941,1
628,7,0,129,1.99225,0.332041,217.345,1.44897,1
628,8,0,129,1.31783,0.219638,155.136,1.03424,1
628,9,0,129,1.60465,0.267442,190.504,1.27003,1
628,10,0,129,1.63566,0.27261,187.403,1.24935,1
628,11,0,129,1.48062,0.24677,175.775,1.17183,1
628,12,0,129,1.63566,0.27261,184.787,1.23191,1
628,13,0,129,1.5969,0.26615,184.302,1.22868,1
628,14,0,129,1.52713,0.254522,169.477,1.12984,1
628,15,0,129,1.41085,0.235142,168.992,1.12661,1
628,16,0,129,1.63566,0.27261,181.202,1.20801,1
628,17,0,129,1.81395,0.302326,218.217,1.45478,1
628,18,0,129,1.86822,0.31137,212.694,1.41796,1
628,19,0,129,1.86047,0.310078,230.426,1.53618,1
628,20,0,129,1.95349,0.325581,256.105,1.70736,1
628,21,0,129,2.09302,0.348837,275.291,1.83527,1
628,22,0,129,2.27907,0.379845,290.504,1.93669,1
628,23,0,129,2.26357,0.377261,296.318,1.97545,1
628,0,1,52,2.32692,0.387821,317.548,2.11699,1
628,1,1,52,2.26923,0.378205,309.375,2.0625,1
628,2,1,52,2.30769,0.384615,313.702,2.09135,1
628,3,1,52,2.38462,0.397436,310.337,2.06891,1
628,4,1,52,2.26923,0.378205,303.125,2.02083,1
628,5,1,52,2.21154,0.36859,297.115,1.98077,1
628,6,1,52,2.21154,0.36859,294.952,1.96635,1
628,7,1,52,2.15385,0.358974,266.587,1.77724,1
628,8,1,52,1.90385,0.317308,212.74,1.41827,1
628,9,1,52,1.71154,0.285256,198.077,1.32051,1
628,10,1,52,1.61538,0.269231,197.115,1.3141,1
628,11,1,52,1.57692,0.262821,179.327,1.19551,1
628,12,1,52,1.59615,0.266026,176.442,1.17628,1
628,13,1,52,1.71154,0.285256,179.327,1.19551,1
628,14,1,52,1.51923,0.253205,177.404,1.18269,1
628,15,1,52,1.5,0.25,177.644,1.18429,1
628,16,1,52,1.57692,0.262821,187.019,1.24679,1
628,17,1,52,1.71154,0.285256,197.837,1.31891,1
628,18,1,52,1.59615,0.266026,192.067,1.28045,1
628,19,1,52,1.59615,0.266026,199.519,1.33013,1
628,20,1,52,1.63462,0.272436,200.962,1.33974,1
628,21,1,52,1.86538,0.310897,255.288,1.70192,1
628,22,1,52,2.28846,0.38141,264.423,1.76282,1
628,23,1,52,2.09615,0.349359,274.519,1.83013,1
631,0,0,129,3.29457,0.0968992,59.8734,3.0239,0.205882
631,1,0,129,3.13953,0.0923393,37.7009,2.94444,0.205882
631,2,0,129,3.14729,0.0925673,29.5465,2.92765,0.205882
631,3,0,129,3.16279,0.0930233,30.4793,2.92894,0.235294
631,4,0,129,3.13953,0.0923393,29.6789,2.90698,0.235294
631,5,0,129,3.08527,0.0907433,30.5258,2.89599,0.235294
631,6,0,129,3.21705,0.0946192,36.4354,2.88243,0.235294
631,7,0,129,2.82171,0.0829913,30.0116,2.41344,0.176471
631,8,0,129,2.4186,0.0711354,41.9671,2.39535,0.176471
631,9,0,129,3.09302,0.0909713,59.6208,2.92183,0.264706
631,10,0,129,3.3876,0.0996352,56.6767,3.1124,0.264706
631,11,0,129,3.41085,0.100319,48.5055,3.17829,0.264706
631,12,0,129,3.46899,0.102029,87.4251,3.34238,0.264706
631,13,0,129,3.4845,0.102485,87.8892,3.15956,0.323529
631,14,0,129,3.17054,0.0932513,63.4651,3.03553,0.235294
631,15,0,129,3.27907,0.0964432,62.9722,3.01744,0.235294
631,16,0,129,3.24806,0.0955312,83.7678,3.00646,0.264706
631,17,0,129,3.50388,0.103055,118.346,3.21318,0.264706
631,18,0,129,3.06202,0.0900593,73.1838,2.80103,0.235294
631,19,0,129,3.15504,0.0927953,52.1172,3.09948,0.264706
631,20,0,129,3.3876,0.0996352,45.7435,3.10336,0.294118
631,21,0,129,3.34884,0.0984952,50.2603,3.06266,0.235294
631,22,0,129,3.24806,0.0955312,49.8088,3.02455,0.205882
631,23,0,129,3.17829,0.0934793,72.4415,3.14341,0.235294
631,0,1,52,3.67308,0.108032,74.2003,3.46314,0.264706
631,1,1,52,3.40385,0.100113,55.5994,3.26122,0.235294
631,2,1,52,3.44231,0.101244,48.5673,3.23878,0.235294
631,3,1,52,3.53846,0.104072,46.3654,3.2516,0.205882
631,4,1,52,3.44231,0.101244,38.8846,3.16506,0.205882
631,5,1,52,3.30769,0.0972851,33.851,3.03526,0.205882
631,6,1,52,3.25,0.0955882,36.6394,3.00801,0.235294
631,7,1,52,3.26923,0.0961538,40.4471,2.83173,0.205882
631,8,1,52,2.90385,0.0854072,48.0946,2.64744,0.176471
631,9,1,52,2.92308,0.0859729,53.9391,2.79487,0.176471
631,10,1,52,3.17308,0.0933258,47.6186,2.84135,0.205882
631,11,1,52,3.05769,0.0899321,55.4231,2.90865,0.176471
631,12,1,52,3.25,0.0955882,68.0144,3.07051,0.205882
631,13,1,52,3.17308,0.0933258,46.3622,2.89103,0.235294
631,14,1,52,2.94231,0.0865385,54.5625,2.6875,0.176471
631,15,1,52,3.17308,0.0933258,65.9087,2.67147,0.205882
631,16,1,52,2.78846,0.0820136,54.2372,2.41186,0.235294
631,17,1,52,2.53846,0.0746606,72.9872,2.53686,0.176471
631,18,1,52,2.84615,0.0837104,65.9327,2.51122,0.205882
631,19,1,52,2.78846,0.0820136,59.8926,2.59776,0.176471
631,20,1,52,2.78846,0.0820136,49.1282,2.63141,0.235294
631,21,1,52,3,0.0882353,50.6522,2.78365,0.205882
631,22,1,52,3.21154,0.094457,67.0064,2.99199,0.205882
631,23,1,52,3.25,0.0955882,78.0946,3.21314,0.235294
632,0,0,129,12.655,0.421835,63.6014,9.08592,0.733333
632,1,0,129,12.8217,0.42739,63.9225,9.13178,0.733333
632,2,0,129,12.8992,0.429974,64.1983,9.17119,0.833333
632,3,0,129,12.7674,0.425581,64.1305,9.1615,0.733333
632,4,0,129,12.7984,0.426615,64.1848,9.16925,0.733333
632,5,0,129,12.7364,0.424548,63.1447,9.02067,0.733333
632,6,0,129,12.5426,0.418088,61.4761,8.7823,0.766667
632,7,0,129,12,0.4,53.7571,7.67959,0.7
632,8,0,129,9.93023,0.331008,39.8611,5.69444,0.633333
632,9,0,129,8.78295,0.292765,33.6977,4.81395,0.833333
632,10,0,129,8.34109,0.278036,33.1912,4.7416,0.633333
632,11,0,129,8.5969,0.286563,35.2216,5.03165,0.666667
632,12,0,129,9.34884,0.311628,39.2733,5.61047,0.766667
632,13,0,129,9.66667,0.322222,40.9464,5.84948,0.666667
632,14,0,129,9.5814,0.31938,39.2054,5.60078,0.733333
632,15,0,129,9.04651,0.30155,36.8857,5.26938,0.733333
632,16,0,129,9.07752,0.302584,36.8676,5.2668,0.833333
632,17,0,129,9.28682,0.309561,39.6983,5.67119,0.833333
632,18,0,129,10.1395,0.337985,49.7552,7.10788,0.7
632,19,0,129,11.4806,0.382687,57.7455,8.24935,0.733333
632,20,0,129,12.3023,0.410078,62.0685,8.86693,0.733333
632,21,0,129,12.6279,0.42093,62.887,8.98385,0.733333
632,22,0,129,12.6899,0.422997,63.8637,9.12339,0.733333
632,23,0,129,12.7907,0.426357,63.8411,9.12016,0.733333
632,0,1,52,12.7692,0.425641,62.6635,8.95192,0.7
632,1,1,52,12.6731,0.422436,62.0016,8.85737,0.7
632,2,1,52,12.6923,0.423077,61.9455,8.84936,0.7
632,3,1,52,12.6346,0.421154,62.5513,8.9359,0.7
632,4,1,52,12.7692,0.425641,62.8205,8.97436,0.7
632,5,1,52,12.7692,0.425641,62.1362,8.8766,0.7
632,6,1,52,12.6538,0.421795,60.891,8.69872,0.7
632,7,1,52,12.3462,0.411538,58.5465,8.36378,0.7
632,8,1,52,11.9038,0.396795,55.0801,7.86859,0.7
632,9,1,52,11.3269,0.377564,50.5929,7.22756,0.733333
632,10,1,52,11.1154,0.370513,47.7997,6.82853,0.7
632,11,1,52,10.8462,0.361538,47.7885,6.82692,0.766667
632,12,1,52,11.0769,0.369231,50.1106,7.15865,0.7
632,13,1,52,11.2115,0.373718,49.774,7.11058,0.7
632,14,1,52,11.0962,0.369872,50.6378,7.23397,0.7
632,15,1,52,10.9423,0.364744,50.8285,7.26122,0.7
632,16,1,52,11.4808,0.382692,54.0929,7.72756,0.666667
632,17,1,52,11.5577,0.385256,54.9343,7.84776,0.7
632,18,1,52,12.0769,0.402564,57.9071,8.27244,0.733333
632,19,1,52,12.3462,0.411538,59.4103,8.48718,0.733333
632,20,1,52,12.3077,0.410256,58.0641,8.29487,0.733333
632,21,1,52,12.2308,0.407692,57.7724,8.25321,0.7
632,22,1,52,12.3846,0.412821,59.7131,8.53045,0.7
632,23,1,52,12.8077,0.426923,62.0913,8.87019,0.7
633,0,0,129,82.0698,0.607924,7892.39,82.5833,1
633,1,0,129,97.8372,0.72472,6961.26,75.8301,0.859259
633,2,0,129,82.0543,0.607809,4326.94,56.4289,0.777778
633,3,0,129,76.3023,0.565202,2959.33,46.1324,0.733333
633,4,0,129,73.3566,0.543382,2803.27,45.2196,0.688889
633,5,0,129,76.5426,0.566982,3400.07,50.1854,0.733333
633,6,0,129,85.9147,0.636405,4685.31,59.9276,0.807407
633,7,0,129,89.031,0.659489,5457.76,60.584,0.874074
633,8,0,129,73.5194,0.544588,3083.13,34.6647,0.740741
633,9,0,129,54.4264,0.403158,2028.39,23.832,0.755556
633,10,0,129,51.2558,0.379673,1569.92,19.4315,0.837037
633,11,0,129,49.8217,0.36905,1503.59,18.6118,0.622222
633,12,0,129,53.9767,0.399828,3242.27,31.6273,0.696296
633,13,0,129,67.9225,0.503129,3657.48,35.0652,0.985185
633,14,0,129,60.2093,0.445995,2373.52,25.0388,0.666667
633,15,0,129,58.1938,0.431065,2198.4,23.7739,0.666667
633,16,0,129,58.4186,0.43273,2203.83,23.6531,0.785185
633,17,0,129,58.4806,0.43319,2377.18,25.2552,0.785185
633,18,0,129,60.8372,0.450646,2564.3,28.1641,0.666667
633,19,0,129,60.7597,0.450072,3063.31,36.1518,0.674074
633,20,0,129,72.5116,0.537123,3624.55,45.1202,0.674074
633,21,0,129,76.5814,0.56727,3445.89,46.5078,0.762963
633,22,0,129,76.2093,0.564513,3350.01,47.8714,0.711111
633,23,0,129,78.2791,0.579845,4022.19,53.2687,0.733333
633,0,1,52,78.1731,0.57906,7897.1,82.0609,0.8
633,1,1,52,98.1923,0.72735,7114.41,76.6458,0.859259
633,2,1,52,84.4423,0.625499,4733.3,59.0561,0.762963
633,3,1,52,78.1538,0.578917,3327.16,48.5385,0.733333
633,4,1,52,75.1346,0.556553,3166.91,47.6378,0.718518
633,5,1,52,76.7885,0.568803,3279.82,48.5561,0.740741
633,6,1,52,81.4423,0.603276,4348.06,56.6859,0.733333
633,7,1,52,90.75,0.672222,5714.4,65.2324,0.837037
633,8,1,52,83.8462,0.621083,3489.29,45.6843,0.785185
633,9,1,52,65.0962,0.482194,2104.53,32.6827,0.585185
633,10,1,52,59.9808,0.444302,1568.93,27.0176,0.555556
633,11,1,52,59.3077,0.439316,1493.31,25.7356,0.555556
633,12,1,52,59.75,0.442593,2671.01,34.5064,0.548148
633,13,1,52,71.3654,0.528632,3214.84,39.2035,0.644444
633,14,1,52,66.6538,0.493732,2331.23,31.9487,0.607407
633,15,1,52,65.3654,0.484188,2159.35,30.383,0.585185
633,16,1,52,64.5192,0.47792,2180.42,30.2131,0.585185
633,17,1,52,64.3654,0.476781,2334.78,31.6058,0.6
633,18,1,52,66.9423,0.495869,2469.24,33.5,0.607407
633,19,1,52,66.0962,0.489601,2761.8,37.3606,0.62963
633,20,1,52,72.7308,0.538746,3216.27,42.6779,0.651852
